neighborhood,year,n_permits,permits_per_sm,treatment
Trumbull Park,2019,0,0,0
Trumbull Park,2020,0,0,0
Trumbull Park,2021,0,0,0
Ukrainian Village,2006,0,0,0
Ukrainian Village,2007,0,0,0
Ukrainian Village,2008,0,0,0
Ukrainian Village,2009,0,0,0
Ukrainian Village,2010,0,0,0
Ukrainian Village,2011,0,0,0
Ukrainian Village,2012,0,0,0
Ukrainian Village,2013,0,0,0
Ukrainian Village,2014,0,0,0
Ukrainian Village,2015,0,0,0
Ukrainian Village,2016,0,0,0
Ukrainian Village,2017,0,0,0
Ukrainian Village,2018,0,0,0
Ukrainian Village,2019,1,488.6000405056187,0
Ukrainian Village,2020,0,0,0
Ukrainian Village,2021,0,0,0
Uptown,2006,1,43.79112757476307,0
Uptown,2007,4,175.16451029905227,0
Uptown,2008,0,0,0
Uptown,2009,0,0,0
Uptown,2010,0,0,0
Uptown,2011,0,0,0
Uptown,2012,2,87.58225514952613,0
Uptown,2013,0,0,0
Uptown,2014,0,0,0
Uptown,2015,0,0,0
Uptown,2016,0,0,0
Uptown,2017,0,0,0
Uptown,2018,0,0,0
Uptown,2019,0,0,0
Uptown,2020,0,0,0
Uptown,2021,1,43.79112757476307,0
Washington Park,2006,0,0,0
Washington Park,2007,0,0,0
Washington Park,2008,0,0,0
Washington Park,2009,0,0,0
Washington Park,2010,0,0,0
Washington Park,2011,0,0,0
Washington Park,2012,1,45.84638970371721,0
Washington Park,2013,0,0,0
Washington Park,2014,0,0,0
Washington Park,2015,0,0,0
Washington Park,2016,0,0,0
Washington Park,2017,0,0,0
Washington Park,2018,0,0,0
Washington Park,2019,0,0,0
Washington Park,2020,0,0,0
Washington Park,2021,0,0,0
West Chatham,2006,0,0,0
West Chatham,2007,0,0,0
West Chatham,2008,0,0,0
West Chatham,2009,0,0,0
West Chatham,2010,0,0,0
West Chatham,2011,0,0,0
West Chatham,2012,0,0,0
West Chatham,2013,0,0,0
West Chatham,2014,1,10.077521283736274,0
West Chatham,2015,0,0,0
West Chatham,2016,2,20.15504256747255,0
West Chatham,2017,1,10.077521283736274,0
West Chatham,2018,0,0,0
West Chatham,2019,0,0,0
West Chatham,2020,0,0,0
West Chatham,2021,1,10.077521283736274,0
West Chesterfield,2006,1,7.954210700743943,0
West Chesterfield,2007,0,0,0
West Chesterfield,2008,0,0,0
West Chesterfield,2009,0,0,0
West Chesterfield,2010,2,15.908421401487885,0
West Chesterfield,2011,0,0,0
West Chesterfield,2012,1,7.954210700743943,0
West Chesterfield,2013,0,0,0
West Chesterfield,2014,0,0,0
West Chesterfield,2015,0,0,0
West Chesterfield,2016,0,0,0
West Chesterfield,2017,0,0,0
West Chesterfield,2018,0,0,0
West Chesterfield,2019,0,0,0
West Chesterfield,2020,0,0,0
West Chesterfield,2021,0,0,0
West De Paul,2006,0,0,0
West De Paul,2007,0,0,0
West De Paul,2008,2,182.15075699497933,0
West De Paul,2009,0,0,0
West De Paul,2010,0,0,0
West De Paul,2011,1,91.07537849748967,0
West De Paul,2012,1,91.07537849748967,0
West De Paul,2013,0,0,0
West De Paul,2014,2,182.15075699497933,0
West De Paul,2015,0,0,0
West De Paul,2016,5,455.3768924874483,0
West De Paul,2017,0,0,0
West De Paul,2018,0,0,0
West De Paul,2019,1,91.07537849748967,0
West De Paul,2020,0,0,0
West De Paul,2021,2,182.15075699497933,0
West Englewood,2006,2,1.9785173851954965,0
West Englewood,2007,7,6.924810848184238,0
West Englewood,2008,9,8.903328233379735,0
West Englewood,2009,11,10.88184561857523,0
West Englewood,2010,25,24.731467314943707,0
West Englewood,2011,22,21.76369123715046,0
West Englewood,2012,50,49.462934629887414,0
West Englewood,2013,28,27.699243392736953,0
West Englewood,2014,32,31.656278163127944,0
West Englewood,2015,21,20.774432544552713,0
West Englewood,2016,68,67.26959109664688,0
West Englewood,2017,46,45.505899859496424,0
West Englewood,2018,35,34.62405424092119,0
West Englewood,2019,44,43.52738247430092,0
West Englewood,2020,23,22.752949929748212,0
West Englewood,2021,11,10.88184561857523,0
West Garfield Park,2006,0,0,0
West Garfield Park,2007,0,0,0
West Garfield Park,2008,2,12.921803633379746,0
West Garfield Park,2009,0,0,0
West Garfield Park,2010,2,12.921803633379746,0
West Garfield Park,2011,1,6.460901816689873,0
West Garfield Park,2012,1,6.460901816689873,0
West Garfield Park,2013,1,6.460901816689873,0
West Garfield Park,2014,2,12.921803633379746,0
West Garfield Park,2015,3,19.38270545006962,0
West Garfield Park,2016,4,25.84360726675949,0
West Garfield Park,2017,2,12.921803633379746,0
West Garfield Park,2018,2,12.921803633379746,0
West Garfield Park,2019,4,25.84360726675949,0
West Garfield Park,2020,0,0,0
West Garfield Park,2021,2,12.921803633379746,0
West Humboldt Park,2006,0,0,0
West Humboldt Park,2007,4,10.71513985661409,0
West Humboldt Park,2008,1,2.6787849641535226,0
West Humboldt Park,2009,5,13.393924820767612,0
West Humboldt Park,2010,10,26.787849641535225,0
West Humboldt Park,2011,6,16.072709784921134,0
West Humboldt Park,2012,5,13.393924820767612,0
West Humboldt Park,2013,5,13.393924820767612,0
West Humboldt Park,2014,6,16.072709784921134,0
West Humboldt Park,2015,3,8.036354892460567,0
West Humboldt Park,2016,3,8.036354892460567,0
West Humboldt Park,2017,6,16.072709784921134,0
West Humboldt Park,2018,4,10.71513985661409,0
West Humboldt Park,2019,3,8.036354892460567,0
West Humboldt Park,2020,0,0,0
West Humboldt Park,2021,1,2.6787849641535226,0
West Lawn,2006,1,40.41061122272027,0
West Lawn,2007,0,0,0
West Lawn,2008,0,0,0
West Lawn,2009,1,40.41061122272027,0
West Lawn,2010,0,0,0
West Lawn,2011,0,0,0
West Lawn,2012,0,0,0
West Lawn,2013,0,0,0
West Lawn,2014,0,0,0
West Lawn,2015,0,0,0
West Lawn,2016,0,0,0
West Lawn,2017,0,0,0
West Lawn,2018,0,0,0
West Lawn,2019,0,0,0
West Lawn,2020,0,0,0
West Lawn,2021,0,0,0
West Pullman,2006,1,0.9896978585449574,0
West Pullman,2007,14,13.855770019629404,0
West Pullman,2008,8,7.917582868359659,0
West Pullman,2009,8,7.917582868359659,0
West Pullman,2010,22,21.773352887989063,0
West Pullman,2011,18,17.814561453809233,0
West Pullman,2012,19,18.80425931235419,0
West Pullman,2013,22,21.773352887989063,0
West Pullman,2014,12,11.876374302539489,0
West Pullman,2015,15,14.845467878174361,0
West Pullman,2016,23,22.76305074653402,0
West Pullman,2017,19,18.80425931235419,0
West Pullman,2018,21,20.783655029444105,0
West Pullman,2019,24,23.752748605078978,0
West Pullman,2020,19,18.80425931235419,0
West Pullman,2021,24,23.752748605078978,0
West Rogers Park,2006,2,3.0022900032212982,0
West Rogers Park,2007,2,3.0022900032212982,0
West Rogers Park,2008,1,1.5011450016106491,0
West Rogers Park,2009,3,4.503435004831948,0
West Rogers Park,2010,1,1.5011450016106491,0
West Rogers Park,2011,3,4.503435004831948,0
West Rogers Park,2012,1,1.5011450016106491,0
West Rogers Park,2013,3,4.503435004831948,0
West Rogers Park,2014,0,0,0
West Rogers Park,2015,2,3.0022900032212982,0
West Rogers Park,2016,2,3.0022900032212982,0
West Rogers Park,2017,0,0,0
West Rogers Park,2018,1,1.5011450016106491,0
West Rogers Park,2019,2,3.0022900032212982,0
West Rogers Park,2020,0,0,0
West Rogers Park,2021,0,0,0
West Town,2006,20,54.4958112240247,0
West Town,2007,20,54.4958112240247,0
West Town,2008,4,10.89916224480494,0
West Town,2009,1,2.724790561201235,0
West Town,2010,4,10.89916224480494,0
West Town,2011,14,38.14706785681729,0
West Town,2012,11,29.972696173213585,0
West Town,2013,20,54.4958112240247,0
West Town,2014,18,49.04623010162223,0
West Town,2015,22,59.94539234642717,0
West Town,2016,21,57.22060178522593,0
West Town,2017,12,32.69748673441482,0
West Town,2018,10,27.24790561201235,0
West Town,2019,10,27.24790561201235,0
West Town,2020,10,27.24790561201235,0
West Town,2021,7,19.073533928408644,0
Wicker Park,2006,4,64.0371801810719,0
Wicker Park,2007,5,80.04647522633988,0
Wicker Park,2008,0,0,0
Wicker Park,2009,0,0,0
Wicker Park,2010,2,32.01859009053595,0
Wicker Park,2011,0,0,0
Wicker Park,2012,2,32.01859009053595,0
Wicker Park,2013,3,48.02788513580393,0
Wicker Park,2014,5,80.04647522633988,0
Wicker Park,2015,3,48.02788513580393,0
Wicker Park,2016,3,48.02788513580393,0
Wicker Park,2017,0,0,0
Wicker Park,2018,2,32.01859009053595,0
Wicker Park,2019,0,0,0
Wicker Park,2020,3,48.02788513580393,0
Wicker Park,2021,2,32.01859009053595,0
Wildwood,2006,0,0,0
Wildwood,2007,0,0,0
Wildwood,2008,0,0,0
Wildwood,2009,0,0,0
Wildwood,2010,0,0,0
Wildwood,2011,0,0,0
Wildwood,2012,0,0,0
Wildwood,2013,0,0,0
Wildwood,2014,0,0,0
Wildwood,2015,0,0,0
Wildwood,2016,0,0,0
Wildwood,2017,1,73.0421779644896,0
Wildwood,2018,0,0,0
Wildwood,2019,0,0,0
Wildwood,2020,0,0,0
Wildwood,2021,1,73.0421779644896,0
Wrightwood Neighbors,2006,3,88.9315211964756,0
Wrightwood Neighbors,2007,3,88.9315211964756,0
Wrightwood Neighbors,2008,1,29.643840398825198,0
Wrightwood Neighbors,2009,0,0,0
Wrightwood Neighbors,2010,2,59.287680797650395,0
Wrightwood Neighbors,2011,1,29.643840398825198,0
Wrightwood Neighbors,2012,0,0,0
Wrightwood Neighbors,2013,1,29.643840398825198,0
Wrightwood Neighbors,2014,3,88.9315211964756,0
Wrightwood Neighbors,2015,5,148.219201994126,0
Wrightwood Neighbors,2016,4,118.57536159530079,0
Wrightwood Neighbors,2017,0,0,0
Wrightwood Neighbors,2018,2,59.287680797650395,0
Wrightwood Neighbors,2019,0,0,0
Wrightwood Neighbors,2020,3,88.9315211964756,0
Wrightwood Neighbors,2021,3,88.9315211964756,0
